Date,Close,High,Low,Open,Volume
2021-12-20,167.0142,167.83080,164.76109,165.56787,107499100
2021-12-21,170.2020,170.40859,166.39434,168.79502,91185900
2021-12-22,172.8093,173.02572,169.37551,170.25116,92135300
2021-12-23,173.4389,173.99975,172.44522,173.01587,68356600
2021-12-27,177.4237,177.51224,174.21624,174.23590,74919600
2021-12-28,176.4004,178.40757,175.65269,177.25643,79144300
2021-12-29,176.4890,177.71885,175.26898,176.43980,62348900
2021-12-30,175.3280,177.65983,175.21979,176.57755,59773000
2021-12-31,174.7082,176.34141,174.40316,175.21978,64062300
2022-01-03,179.0766,179.93260,174.84593,174.96399,104487900
2022-01-04,176.8038,179.99160,176.23316,179.68660,99310400
2022-01-05,172.1009,177.26629,171.82542,176.71532,94537600
2022-01-06,169.2279,172.47474,168.87372,169.91664,96904000
2022-01-07,169.3952,171.33342,168.27355,170.10357,86709100
2022-01-10,169.4148,169.71984,165.45963,166.35496,106765600
2022-01-11,172.2583,172.35666,168.06695,169.54277,76138300
2022-01-12,172.7010,174.32444,172.00249,173.28152,74805200
2022-01-13,169.4148,173.77344,169.02128,172.94698,84505800
2022-01-14,170.2807,170.97923,168.33259,168.57856,80440800
2022-01-18,167.0634,169.75920,166.67966,168.74580,90956700
2022-01-19,163.5509,168.32276,163.26560,167.26016,94815000
2022-01-20,161.8586,166.94532,161.53396,164.28884,91420500
2022-01-21,159.7925,163.64930,159.68425,161.77008,122848900
2022-01-24,159.0152,159.68425,152.20673,157.44099,162294600
2022-01-25,157.2049,160.13683,154.48935,156.41775,115798400
2022-01-26,157.1163,161.74058,155.27648,160.86493,108275300
2022-01-27,156.6539,161.19944,155.72905,159.83184,121954600
2022-01-28,167.5849,167.60454,160.17621,163.03932,179935700
2022-01-31,171.9631,172.17956,166.77804,167.41757,115541600
2022-02-01,171.7958,172.02213,169.53290,171.20550,86213900
2022-02-02,173.0060,173.04539,170.53649,171.93360,84914300
2022-02-03,170.1134,173.39958,169.34598,171.66794,89418100
2022-02-04,169.8277,171.51232,168.14314,169.12827,82465400
2022-02-07,169.1086,171.36454,168.40913,170.29074,77251200
2022-02-08,172.2315,172.74374,168.88199,169.17753,74829200
2022-02-09,173.6599,174.02439,172.30040,173.43332,71285000
2022-02-10,169.5617,172.87180,169.00022,171.55172,90865900
2022-02-11,166.1335,170.50749,165.54240,169.76864,98670700
2022-02-14,166.3699,167.05953,164.08441,164.88237,86185500
2022-02-15,170.2218,170.37938,167.71952,168.42882,62527400
2022-02-16,169.9854,170.76362,167.52252,169.29577,61177400
2022-02-17,166.3699,169.35490,165.96602,168.48797,69589300
2022-02-18,164.8134,168.00522,163.71988,167.29593,82772700
2022-02-22,161.8777,164.21247,159.73994,162.52788,91162800
2022-02-23,157.6909,163.68049,157.37562,163.07956,90009200
2022-02-24,160.3212,160.42955,149.74081,150.31219,141147500
2022-02-25,162.3998,162.66579,158.47896,161.40481,91974200
2022-02-28,162.6658,162.96133,160.01577,160.63641,95056600
2022-03-01,160.7743,164.12378,159.56259,162.25201,83474400
2022-03-02,164.0844,164.87249,160.52804,161.94664,79724800
2022-03-03,163.7593,166.39945,163.08939,165.96599,76678400
2022-03-04,160.7448,163.08940,159.69068,162.04515,83737200
2022-03-07,156.9323,162.56728,156.67615,160.93195,96418800
2022-03-08,155.0999,160.45909,153.48432,156.45944,131148300
2022-03-09,160.5280,160.98122,157.04067,159.07989,91454900
2022-03-10,156.1639,158.00610,153.66164,157.81892,105342000
2022-03-11,152.4302,156.91261,152.20366,156.56781,96970100
2022-03-14,148.3813,151.82927,147.86903,149.19895,108732100
2022-03-15,152.7849,153.25773,148.14487,148.65713,92964300
2022-03-16,157.2180,157.62187,152.16422,154.71572,102300200
2022-03-17,158.2327,158.60702,155.28712,156.25255,75615400
2022-03-18,161.5427,162.03531,157.38546,158.12431,123511700
2022-03-21,162.9219,163.87752,160.58715,161.07972,95811400
2022-03-22,166.3108,166.90188,162.45892,163.04999,81532000
2022-03-23,167.6801,170.07402,165.15818,165.49314,98062700
2022-03-24,171.4828,171.55174,167.68016,168.51752,90131400
2022-03-25,172.1231,172.67478,170.18239,171.29560,80546200
2022-03-28,172.9900,173.11809,169.44354,169.61101,90371900
2022-03-29,176.3001,176.34932,173.71901,174.06381,100589400
2022-03-30,175.1278,176.94044,174.07369,175.89620,92633200
2022-03-31,172.0147,175.38389,171.80784,175.19671,103049300
2022-04-01,171.7192,172.28076,169.38445,171.44339,78751300
2022-04-04,175.7878,175.83709,171.84728,171.97535,76468400
2022-04-05,172.4580,175.64989,171.82755,174.86177,73401800
2022-04-06,169.2761,171.04931,167.60133,169.79818,89058800
2022-04-07,169.5814,170.78330,167.32548,168.61601,77594700
2022-04-08,167.5619,169.22679,166.68513,169.22679,76575500
2022-04-11,163.2864,166.51767,163.04014,166.20243,72246700
2022-04-12,165.1681,167.34520,164.16322,165.52271,79265200
2022-04-13,167.8673,168.49780,164.29127,164.90205,70618900
2022-04-14,162.8333,168.72438,162.58697,168.08403,75329400
2022-04-18,162.6165,164.12380,161.13884,161.48363,69023900
2022-04-19,164.9119,165.32564,161.47375,162.56725,67723800
2022-04-20,164.7444,166.36992,163.63124,166.25169,67929800
2022-04-21,163.9465,168.98052,163.44406,166.39947,87227800
2022-04-22,159.3853,165.37490,159.09959,163.98587,84882400
2022-04-25,160.4591,160.74477,156.10479,158.72524,96046400
2022-04-26,154.4695,159.92710,154.39064,159.83844,95623200
2022-04-27,154.2429,157.41500,153.07056,153.59268,88063200
2022-04-28,161.2078,162.07472,156.56779,156.88304,130216800
2022-04-29,155.3068,163.72975,154.91277,159.43455,131747600
2022-05-02,155.6122,155.87817,150.99190,154.38078,123055300
2022-05-03,157.1096,158.32133,153.99658,155.79937,88966500
2022-05-04,163.5524,164.00555,156.89286,157.29677,108256500
2022-05-05,154.4399,161.64126,152.64695,161.41468,130525300
2022-05-06,155.1700,157.30098,152.11154,153.91699,116124600
2022-05-09,150.0200,153.73942,149.45764,152.85148,131577900
2022-05-10,152.4371,154.63723,150.87833,153.43359,115366700
2022-05-11,144.5346,153.36453,143.85386,151.44070,142689800
2022-05-12,140.6474,144.23860,136.93788,140.85462,182602000
2022-05-13,145.1364,146.11315,141.19009,142.65023,113990900
2022-05-16,143.5874,145.54090,142.24569,143.59732,86643800
2022-05-17,147.2378,147.76070,144.71214,146.86290,78336300
2022-05-18,138.9308,145.38306,138.02313,144.87990,109742900
2022-05-19,135.5074,139.75955,134.76743,138.00343,136095600
2022-05-20,135.7441,138.81240,130.83094,137.22400,137426100
2022-05-23,141.1901,141.33806,135.80332,135.94144,117726300
2022-05-24,138.4769,140.06534,135.48760,138.92090,104132700
2022-05-25,138.6348,139.88778,136.48407,136.57285,92482700
2022-05-26,141.8511,142.40356,135.30016,135.54680,90601500
2022-05-27,147.6325,147.67193,143.31123,143.43949,90978500
2022-05-31,146.8432,148.63878,144.87002,147.07011,103718400
2022-06-01,146.7149,149.70427,145.69872,147.88894,74286600
2022-06-02,149.1814,149.24062,144.88978,145.84677,72348100
2022-06-03,143.4296,145.98488,142.52197,144.92922,88570300
2022-06-06,144.1794,146.57682,142.95604,145.05747,71598400
2022-06-07,146.7149,147.00102,142.16677,142.41341,67808200
2022-06-08,145.9750,147.85940,145.48174,146.58671,53950200
2022-06-09,140.7264,145.96512,140.61784,145.10680,69473000
2022-06-10,135.2903,138.87160,135.22125,138.39805,91437900
2022-06-13,130.1107,133.38618,129.67663,131.08744,122207100
2022-06-14,130.9789,132.09377,129.71610,131.34397,84784300
2022-06-15,133.6131,135.49748,130.38698,132.48839,91533000
2022-06-16,128.3152,130.61390,127.30883,130.30806,108123900
2022-06-17,129.7950,131.29464,128.06851,128.32503,134520300
2022-06-21,134.0472,135.22125,131.53143,131.63008,81000500
2022-06-22,133.5342,135.91182,132.11348,132.98166,73409200
2022-06-23,136.4150,136.73069,133.81041,134.98445,72433800
2022-06-24,139.7595,140.00615,137.89486,138.02311,89116800
2022-06-27,139.7595,141.56496,139.07876,140.78555,70207900
2022-06-28,135.5961,141.49592,135.47776,140.22323,67083400
2022-06-29,137.3621,138.78279,134.83645,135.61586,66242400
2022-06-30,134.8858,136.51366,131.97538,135.40869,98964500
2022-07-01,137.0661,137.17467,133.84003,134.21492,71051600
2022-07-05,139.6608,139.71018,135.09295,135.92170,73353800
2022-07-06,141.0026,142.18652,139.18731,139.45370,74064300
2022-07-07,144.3866,144.58394,141.35781,141.36767,66253700
2022-07-08,145.0673,145.57050,143.05471,143.31122,64547800
2022-07-11,142.9265,144.67271,141.85108,143.71572,63141600
2022-07-12,143.9032,146.45843,143.10405,143.80452,77588800
2022-07-13,143.5381,144.48526,140.21335,141.07169,71185600
2022-07-14,146.4781,146.95171,141.32818,142.14705,78140700
2022-07-15,148.1553,148.83610,146.21178,147.77058,76259900
2022-07-18,145.0969,149.53657,144.73189,148.71770,81420900
2022-07-19,148.9742,149.20114,144.93910,145.93555,82982400
2022-07-20,150.9869,151.65776,148.35270,149.09264,64823400
2022-07-21,153.2659,153.48290,149.90160,152.42725,65086600
2022-07-22,152.0228,154.18339,151.35190,153.30533,66675400
2022-07-25,150.8981,152.96001,150.23705,151.94383,53623900
2022-07-26,149.5662,151.03619,148.77692,150.21733,55138700
2022-07-27,154.6865,155.21930,150.11866,150.53303,78620700
2022-07-28,155.2390,155.52512,152.33845,154.87397,81378700
2022-07-29,160.3298,161.43477,157.36018,159.07684,101786900
2022-08-01,159.3432,161.39531,158.73154,158.84992,67829400
2022-08-02,157.8633,160.23114,157.48844,157.95213,59907000
2022-08-03,163.9013,164.35508,158.59343,158.68222,82507500
2022-08-04,163.5855,164.94700,162.22402,163.78282,55474100
2022-08-05,163.3583,163.85230,161.03662,161.24410,56697000
2022-08-08,162.8841,165.78868,162.22217,164.36603,60276900
2022-08-09,162.9335,163.82266,161.28360,162.04433,63135500
2022-08-10,167.2015,167.30025,164.88964,165.66024,70170500
2022-08-11,166.4605,168.93038,166.16411,168.01158,57149200
2022-08-12,170.0270,170.09614,167.35950,167.77446,68039400
2022-08-15,171.1039,171.30144,169.28602,169.45397,54091700
2022-08-16,170.9458,171.61760,169.59229,170.69880,56377100
2022-08-17,172.4475,174.02821,170.49135,170.68894,79542000
2022-08-18,172.0523,172.79327,171.03471,171.65713,62290100
2022-08-19,169.4540,171.64722,169.24649,170.94577,70346300
2022-08-22,165.5516,167.81398,165.12675,167.64603,69026800
2022-08-23,165.2157,166.67785,164.64265,165.06748,54147100
2022-08-24,165.5121,166.08507,164.24747,165.30459,53841500
2022-08-25,167.9819,168.09058,166.32215,166.74696,51218200
2022-08-26,161.6491,168.98965,161.58986,168.51544,78961000
2022-08-29,159.4361,160.93779,157.89490,159.20887,73314000
2022-08-30,156.9959,160.60191,155.82021,160.17710,77906200
2022-08-31,155.3262,158.64578,155.24721,158.37902,87991100
2022-09-01,156.0573,156.51178,152.80695,154.75322,74229900
2022-09-02,153.9332,158.42839,153.10332,157.82574,76957800
2022-09-06,152.6686,155.19780,151.83876,154.58527,73714800
2022-09-07,154.0814,154.78286,151.75972,152.95515,87449600
2022-09-08,152.5995,154.47661,150.84093,152.77733,84923800
2022-09-09,155.4744,155.91897,152.88594,153.59727,68028800
2022-09-12,161.4614,162.28145,157.38120,157.66770,104956000
2022-09-13,151.9869,158.60623,151.52260,157.97394,122656600
2022-09-14,153.4392,155.20769,151.75972,152.92550,87965400
2022-09-15,150.5346,153.37006,149.55656,152.78716,90481100
2022-09-16,148.8847,149.52691,146.58280,149.38860,162278800
2022-09-19,152.6192,152.69827,147.30405,147.51151,81474200
2022-09-20,155.0101,156.17587,151.23609,151.55223,107689800
2022-09-21,151.8684,156.82793,151.74984,155.44478,101696800
2022-09-22,150.9002,152.60936,149.09225,150.54454,86652500
2022-09-23,148.6180,149.64551,146.77056,149.36888,96029900
2022-09-26,148.9539,151.91780,147.83754,147.85730,93339400
2022-09-27,149.9320,152.85633,148.14378,150.90018,84442700
2022-09-28,148.0351,148.82548,143.09534,145.86161,146691400
2022-09-29,140.7637,144.95268,138.98543,144.34015,128138200
2022-09-30,136.5353,141.37629,136.33772,139.57821,124925300
2022-10-03,140.7341,141.34667,136.03147,136.54521,114311700
2022-10-04,144.3402,144.45873,142.52233,143.28306,87830100
2022-10-05,144.6365,145.60474,141.28737,142.33461,79471000
2022-10-06,143.6782,145.76282,143.47078,144.05367,68402200
2022-10-07,138.4026,141.37633,137.77028,140.82306,85925600
2022-10-10,138.7286,140.18090,136.90090,138.72861,74899000
2022-10-11,137.3060,139.64742,136.55511,138.21487,77033700
2022-10-12,136.6736,138.66932,136.49582,137.45414,70433700
2022-10-13,141.2676,141.86040,132.75146,133.36400,113224000
2022-10-14,136.7132,142.77921,136.52545,142.57173,88598000
2022-10-17,140.6946,141.17870,138.58039,139.37076,85250900
2022-10-18,142.0185,144.93296,138.91632,143.73754,99136600
2022-10-19,142.1271,143.20400,139.79556,139.98328,61758300
2022-10-20,141.6628,144.13270,140.93172,141.29727,64522000
2022-10-21,145.4961,146.06911,140.93173,141.14908,86548600
2022-10-24,147.6498,148.42044,144.24140,145.41707,75981900
2022-10-25,150.5050,150.65322,147.56092,148.28212,74732300
2022-10-26,147.5510,150.15922,146.25679,149.14163,88194300
2022-10-27,143.0559,147.25467,142.39393,146.28648,109180200
2022-10-28,153.8640,155.60284,146.03945,146.41486,164762400
2022-10-31,151.4930,152.38213,150.09007,151.31514,97943200
2022-11-01,148.8354,153.57757,147.33371,153.21204,80379300
2022-11-02,143.2831,150.33705,143.25341,147.15583,93604600
2022-11-03,137.2071,141.07992,137.07870,140.34883,97918500
2022-11-04,136.9399,141.18529,132.98157,140.61132,140814800
2022-11-07,137.4743,137.70194,134.25816,135.68317,83374600
2022-11-08,138.0483,139.95820,136.05922,138.94883,89908500
2022-11-09,133.4665,137.10817,133.18938,137.05869,74917800
2022-11-10,145.3416,145.34160,138.04830,139.77020,118854000
2022-11-11,148.1422,148.44892,142.86762,144.30254,93979700
2022-11-14,146.7369,148.71609,145.89575,147.41973,73374100
2022-11-15,148.4786,151.99165,147.01400,150.63591,89868300
2022-11-16,147.2416,148.31039,145.75723,147.57810,64218300
2022-11-17,149.1516,149.90364,144.62910,144.90619,80389400
2022-11-18,149.7156,151.11095,148.40937,150.72501,74829600
2022-11-21,146.4697,148.80518,146.18277,148.59738,58724100
2022-11-22,148.6172,148.85466,145.40098,146.58850,51804100
2022-11-23,149.4979,150.25000,147.78590,147.89476,58301400
2022-11-25,146.5687,147.33069,145.58899,146.76661,35195900
2022-11-28,142.7192,145.11399,141.88792,143.62960,69246000
2022-11-29,139.7009,143.30303,138.88945,142.78844,83763800
2022-11-30,146.4895,147.17235,139.08738,139.92852,111380900
2022-12-01,146.7666,147.57808,145.08430,146.66765,71250400
2022-12-02,146.2718,146.45986,144.13431,144.44110,65447400
2022-12-05,145.1041,149.34946,144.25306,146.23225,68826400
2022-12-06,141.4228,145.76710,140.44309,145.53950,64727200
2022-12-07,139.4733,141.87800,138.54308,140.71029,69721100
2022-12-08,141.1655,142.02647,139.63165,140.87854,62128300
2022-12-09,140.6806,144.05514,139.43372,140.85874,76097000
2022-12-12,142.9864,142.99628,139.59208,141.21501,70462700
2022-12-13,143.9562,148.40935,142.73898,147.94424,93886200
2022-12-14,141.7197,145.13379,139.69103,143.83743,82291200
2022-12-15,135.0795,140.32438,134.61442,139.64156,98931900
2022-12-16,133.1102,136.21754,132.33833,135.26754,160156900
2022-12-19,130.9925,133.79303,129.95342,133.70397,79592600
2022-12-20,130.9232,131.86333,128.53829,130.02268,77432800
2022-12-21,134.0405,135.38630,131.36855,131.59615,85928000
2022-12-22,130.8539,133.15968,128.94402,132.95188,77852100
2022-12-23,130.4878,131.04198,128.29091,129.55759,63814900
2022-12-27,128.6768,130.04249,127.38048,130.01281,69007800
2022-12-28,124.7284,129.66643,124.56013,128.32058,85438400
2022-12-29,128.2612,129.12216,126.40078,126.65807,75703700
2022-12-30,128.5779,128.59769,126.10392,127.07372,77034200
2023-01-03,123.7684,129.53777,122.87781,128.92423,112117500
2023-01-04,125.0450,127.32110,123.77836,125.56952,89113600
2023-01-05,123.7190,126.44036,123.46169,125.80702,80962700
2023-01-06,128.2711,128.93411,123.59032,124.69866,87754700
2023-01-09,128.7956,132.02166,128.53829,129.11226,70790800
2023-01-10,129.3696,129.89404,126.78671,128.90444,63896200
2023-01-11,132.1008,132.12061,129.10236,129.88414,69458900
2023-01-12,132.0217,132.86281,130.07217,132.48678,71379600
2023-01-13,133.3576,133.51594,130.28987,130.65602,57809700
2023-01-17,134.5254,135.86130,132.73420,133.42691,63646600
2023-01-18,133.8029,137.16754,133.62480,135.39618,69672800
2023-01-19,133.8623,134.83212,132.37793,132.68470,58280400
2023-01-20,136.4352,136.58367,132.82322,133.87218,80223600
2023-01-23,139.6415,141.82853,136.46492,136.68264,81760300
2023-01-24,141.0468,141.67022,138.83998,138.84987,66435100
2023-01-25,140.3837,140.94777,137.36545,139.42381,65799300
2023-01-26,142.4619,142.74884,140.42329,141.68008,54105100
2023-01-27,144.4114,145.69785,141.59104,141.67021,70555800
2023-01-30,141.5119,144.03532,141.36342,143.45147,64015300
2023-01-31,142.7884,142.83790,140.79934,141.21497,65874500
2023-02-01,143.9166,145.08431,139.84937,142.47178,77663600
2023-02-02,149.2505,149.60674,146.62807,147.35047,118339000
2023-02-03,152.8922,155.74225,146.29162,146.48954,154357300
2023-02-06,150.1510,151.50675,149.21089,150.98227,69858300
2023-02-07,153.0406,153.61462,149.07238,149.07238,83322600
2023-02-08,150.3391,152.97139,149.59687,152.27868,64120100
2023-02-09,149.3000,152.72397,148.85466,152.17969,56007100
2023-02-10,149.6667,149.99375,147.89262,148.13049,57450700
2023-02-13,152.4814,152.88776,149.57747,149.60720,62199000
2023-02-14,151.8372,152.40214,149.51802,150.76681,61707600
2023-02-15,153.9483,154.11674,151.52005,151.74800,65573800
2023-02-16,152.3427,154.93937,151.98588,152.14445,68167900
2023-02-17,151.1930,151.63899,149.50812,150.99478,59144100
2023-02-21,147.1592,149.95410,147.08981,148.86388,58867200
2023-02-22,147.5854,148.61610,145.85092,147.54571,51011300
2023-02-23,148.0710,149.00264,145.93023,148.75486,48394200
2023-02-24,145.4049,145.88065,144.42372,145.80136,55469600
2023-02-27,146.6042,147.84305,146.13835,146.39605,44998500
2023-02-28,146.0987,147.75385,145.52387,145.74191,50547000
2023-03-01,144.0174,145.92030,143.72005,145.52386,55479000
2023-03-02,144.6121,145.40496,142.61995,143.09569,52238100
2023-03-03,149.6865,149.76578,146.01941,146.72309,70732300
2023-03-06,152.4616,154.90962,152.09489,152.42194,87558000
2023-03-07,150.2514,152.65981,149.78561,152.33274,56182000
2023-03-08,151.5101,152.10482,150.47941,151.45068,47204800
2023-03-09,149.2504,153.16529,148.89363,152.19401,53833600
2023-03-10,147.1790,149.59731,146.29693,148.87381,68572400
2023-03-13,149.1315,151.77773,146.38612,146.49514,84457100
2023-03-14,151.2326,152.03541,148.76478,149.93428,73695900
2023-03-15,151.6291,151.88676,148.58638,149.84508,77167900
2023-03-16,154.4637,155.06824,150.29111,150.80649,76161100
2023-03-17,153.6212,155.34571,152.90759,154.69158,98944600
2023-03-20,155.9998,156.41611,152.77874,153.69057,73641400
2023-03-21,157.8631,157.98204,155.14748,155.92056,73938300
2023-03-22,156.4260,160.69768,156.40620,157.88295,75701800
2023-03-23,157.5162,160.11292,156.27734,157.41712,67622100
2023-03-24,158.8245,158.91369,156.44585,157.44686,59196500
2023-03-27,156.8720,159.33986,156.46565,158.51725,52390300
2023-03-28,156.2476,157.08014,154.59246,156.56477,45992200
2023-03-29,159.3399,159.61737,157.93249,157.95230,51305700
2023-03-30,160.9157,161.02475,159.83543,160.09311,49501700
2023-03-31,163.4331,163.53224,160.46973,160.99501,68749800
2023-04-03,164.6918,164.81075,162.75917,162.80873,56976200
2023-04-04,164.1566,165.35587,163.64127,165.11802,46278300
2023-04-05,162.3033,163.58179,160.36070,163.27455,51511700
2023-04-06,163.1953,163.49260,160.55893,160.98509,45390100
2023-04-10,160.5887,160.58865,158.65600,159.98408,47716900
2023-04-11,159.3696,160.91573,159.08218,160.90583,47644200
2023-04-12,158.6758,160.61840,158.35868,159.78587,50133100
2023-04-13,164.0872,164.32512,159.98408,160.19222,68445600
2023-04-14,163.7404,164.84050,162.36274,163.12588,49386500
2023-04-17,163.7602,163.91877,162.57087,163.62144,41516200
2023-04-18,164.9892,165.92081,164.17645,164.62246,49923000
2023-04-19,166.1388,166.66412,164.06742,164.32512,47720200
2023-04-20,165.1675,166.37669,164.08724,164.61253,52456400
2023-04-21,163.5521,164.96934,163.02678,163.58179,58337300
2023-04-24,163.8593,164.12690,162.43211,163.53223,41949600
2023-04-25,162.3132,164.83057,162.27352,163.72054,48714100
2023-04-26,162.3033,163.80974,161.35180,161.60948,45498800
2023-04-27,166.9119,167.06057,163.72055,163.72055,64902300
2023-04-28,168.1706,168.33909,166.38662,166.99119,55209200
2023-05-01,168.0814,168.93376,167.13986,167.77417,52472900
2023-05-02,167.0407,168.83464,166.04962,168.57694,48425700
2023-05-03,165.9604,169.39957,165.67302,167.99220,65136000
2023-05-04,164.3152,165.55410,162.84839,163.42323,81235400
2023-05-05,172.0260,172.74952,169.24100,169.45904,113316400
2023-05-08,171.9566,172.30351,170.57898,170.94569,55962800
2023-05-09,170.2420,171.99626,170.07353,171.51063,45326900
2023-05-10,172.0161,172.48190,170.37085,171.48089,53724500
2023-05-11,172.2044,173.03693,170.63846,172.30352,49514700
2023-05-12,171.2715,172.75025,169.71328,172.31356,45497800
2023-05-15,170.7752,171.90664,170.17973,171.85702,37266700
2023-05-16,170.7752,171.83716,170.50725,170.69582,42110300
2023-05-17,171.3906,171.62875,169.13764,170.41794,57951600
2023-05-18,173.7328,173.92138,171.28139,171.69823,65496700
2023-05-19,173.8420,175.06272,173.62363,175.06272,55772400
2023-05-22,172.8892,173.39536,172.14483,172.67084,43570900
2023-05-23,170.2691,172.07537,169.99117,171.82725,50747300
2023-05-24,170.5470,171.12260,169.23691,169.80261,45143500
2023-05-25,171.6883,172.59143,170.39807,171.11266,56058300
2023-05-26,174.1100,174.44741,171.80742,172.01585,54835000
2023-05-30,175.9659,177.64317,175.24138,175.62844,55964400
2023-05-31,175.9163,178.00046,175.42994,175.99566,99625300
2023-06-01,178.7349,178.76465,175.59865,176.36286,68901800
2023-06-02,179.5884,180.41217,177.91112,179.66781,61945900
2023-06-05,178.2287,183.55830,176.70029,181.25577,121946500
2023-06-06,177.8615,178.76464,176.09488,178.61577,64848400
2023-06-07,176.4820,179.84647,175.98574,177.09731,61944600
2023-06-08,179.2113,179.47923,176.12467,176.56135,50214900
2023-06-09,179.5984,180.85879,179.27084,180.13429,48870700
2023-06-12,182.4070,182.50630,179.60827,179.90602,54274900
2023-06-13,181.9307,182.76434,181.06722,181.42451,54929100
2023-06-14,182.5659,183.00255,180.65039,181.99022,57462900
2023-06-15,184.6103,185.11649,182.39711,182.57576,65433200
2023-06-16,183.5285,185.58297,182.88343,185.32491,101235600
2023-06-20,183.6179,184.69967,183.02238,183.02238,49799100
2023-06-21,182.5758,184.01486,181.21607,183.50869,49515700
2023-06-22,185.5929,185.64252,182.28795,182.35743,51245300
2023-06-23,185.2753,186.14867,183.61785,184.15380,53079300
2023-06-26,183.8759,186.63500,183.83621,185.42417,48088700
2023-06-27,186.6449,186.97245,184.27291,184.49126,50730800
2023-06-28,187.8260,188.47106,186.18838,186.51588,51216800
2023-06-29,188.1634,188.63981,187.51830,187.65725,46347300
2023-06-30,192.5104,193.01659,189.82082,190.18805,85069600
2023-07-03,191.0118,192.42111,190.31705,192.32185,31458200
2023-07-05,189.8903,191.52790,189.18566,190.12852,46920300
2023-07-06,190.3667,190.57511,187.77632,188.41151,45094300
2023-07-07,189.2452,191.22022,188.80852,189.96971,46778000
2023-07-10,187.1908,188.56039,185.63257,187.83587,59922200
2023-07-11,186.6647,187.87557,185.19589,187.73662,46638100
2023-07-12,188.3421,190.25753,187.05184,188.25272,60750200
2023-07-13,189.1063,189.75138,188.35199,189.06657,41342300
2023-07-14,189.2551,189.74145,188.20312,188.79860,41573900
2023-07-17,192.5303,192.85779,190.36667,190.45599,50520200
2023-07-18,192.2722,192.86774,190.97211,191.89512,48353800
2023-07-19,193.6319,196.73836,191.20035,191.64698,80507300
2023-07-20,191.6768,194.99164,191.05151,193.62202,59581200
2023-07-21,190.4957,193.50293,189.79106,192.63948,71917800
2023-07-24,191.2996,193.44337,190.80338,191.95466,45377800
2023-07-25,192.1631,192.97691,191.46834,191.87526,37283200
2023-07-26,193.0365,194.16787,191.86534,192.21270,47471900
2023-07-27,191.7661,195.71613,191.10113,194.54502,47460200
2023-07-28,194.3564,195.15043,192.67916,193.20517,48291400
2023-07-31,194.9718,195.01148,193.79072,194.58471,38824100
2023-08-01,194.1381,195.24967,193.81059,194.76337,35175100
2023-08-02,191.1309,193.71132,190.40639,193.57237,50389300
2023-08-03,189.7315,190.92246,189.25511,190.12849,61235200
2023-08-04,180.6206,185.97003,180.55111,184.12403,115799700
2023-08-07,177.5042,181.75202,176.01551,180.75954,97576100
2023-08-08,178.4471,178.91353,176.24377,178.33789,67823000
2023-08-09,176.8492,179.56857,175.67807,179.50902,60378500
2023-08-10,176.6308,179.38992,176.26363,178.12948,54686900
2023-08-11,176.6905,177.51533,175.45814,176.22338,51988100
2023-08-14,178.3501,178.57872,176.21343,176.86935,43675600
2023-08-15,176.3526,178.37000,175.95503,177.77372,43622600
2023-08-16,175.4780,177.43581,175.40844,176.03455,46964900
2023-08-17,172.9239,176.41219,172.40712,176.04448,66062900
2023-08-18,173.4109,174.01712,170.89654,171.23443,61114200
2023-08-21,174.7525,175.04075,172.66553,173.98731,46311900
2023-08-22,176.1339,176.58114,175.15999,175.96498,42084200
2023-08-23,179.9999,180.42721,177.22712,177.41595,52722800
2023-08-24,175.2892,179.97999,174.92146,179.55265,54945800
2023-08-25,177.5054,178.04207,174.73268,176.28303,51449600
2023-08-28,179.0756,179.47316,177.44578,178.97625,43820700
2023-08-29,182.9813,183.75648,178.38989,178.58865,53003900
2023-08-30,186.4895,186.68826,183.59749,183.79625,60813900
2023-08-31,186.7081,187.95038,186.32053,186.67830,60794500
2023-09-01,188.2883,188.74545,187.11559,188.31811,45732600
2023-09-05,188.5268,188.80508,186.44974,187.11559,45280000
2023-09-06,181.7788,187.68208,180.34771,187.23485,81755800
2023-09-07,176.4619,177.10787,172.46674,174.09660,112488800
2023-09-08,177.0781,179.12534,176.69048,177.24703,65551300
2023-09-11,178.2508,179.18495,176.24325,178.95638,58953100
2023-09-12,175.2097,179.01600,173.73884,178.37996,90370200
2023-09-13,173.1326,176.20350,172.90403,175.41838,84267900
2023-09-14,174.6531,175.01091,172.50649,172.92389,60895800
2023-09-15,173.9277,175.40845,172.74503,175.38857,109205100
2023-09-18,176.8694,178.27064,175.08048,175.38856,67257600
2023-09-19,177.9626,178.51910,176.03457,176.42215,51826900
2023-09-20,174.4047,178.58865,174.31524,178.15137,58436200
2023-09-21,172.8543,175.20968,172.78477,173.47050,63047900
2023-09-22,173.7090,175.98486,172.97360,173.58976,56725400
2023-09-25,174.9911,175.87555,173.07299,173.12268,46172700
2023-09-26,170.8965,174.11650,170.59840,173.73886,64588900
2023-09-27,169.3760,171.96984,168.00452,171.55244,66921800
2023-09-28,169.6344,170.96609,166.58336,168.29273,56294400
2023-09-29,170.1512,171.99965,169.28652,170.95614,51814200
2023-10-02,172.6754,173.22205,169.87288,170.16109,52164500
2023-10-03,171.3338,172.55621,169.76359,171.19467,49594600
2023-10-04,172.5860,173.13262,169.91265,170.03190,53020300
2023-10-05,173.8283,174.36492,171.61204,172.71518,48527900
